k,t_phys,u_A,col_A,sup_A,epoch_A,u_C,col_C,sup_C,epoch_C,energy_A,energy_C
3686,3.686,0.0,0.7047558286661414,0,1,0.0,0.0033469815052022084,0,1,,
3687,3.6870000000000003,0.0,0.6703844813156175,0,1,0.0,0.0031837472910080304,0,1,,
3688,3.688,0.0,0.6376894443560644,0,1,0.0,0.003028474103381276,0,1,,
3689,3.689,0.0,0.6065889631649993,0,1,0.0,0.002880773678474687,0,1,,
3690,3.69,0.0,0.5770052703399271,0,1,0.0,0.0027402766882922815,0,1,,
3691,3.6910000000000003,0.0,0.5488643912393277,0,1,0.0,0.0026066318171769896,0,1,,
3692,3.692,0.0,0.5220959590075205,0,1,0.0,0.002479504883338518,0,1,,
3693,3.693,0.0,0.4966330386208721,0,1,0.0,0.002358578003224809,0,1,,
3694,3.694,0.0,0.47241195951537307,0,1,0.0,0.0022435487966475784,0,1,,
3695,3.6950000000000003,0.0,0.44937215637706296,0,1,0.0,0.0021341296306743454,0,1,,
3696,3.696,0.0,0.4274560176971985,0,1,0.0,0.002030046900396279,0,1,,
3697,3.697,0.0,0.40660874171347317,0,1,0.0,0.0019310403447734107,0,1,,
3698,3.698,0.0,0.38677819937706653,0,1,0.0,0.0018368623958464718,0,1,,
3699,3.6990000000000003,0.0,0.3679148040028694,0,1,0.0,0.001747277559688042,0,1,,
3700,3.7,0.0,0.34997138727694244,0,1,0.0,0.0016620618275450681,0,1,3.6261129204591973,2.708219625040377
3701,3.701,0.0,0.3329030813111625,0,1,0.0,0.0015810021157003002,0,1,,
3702,3.702,0.0,0.31666720645013147,0,1,0.0,0.001503895732652008,0,1,,
3703,3.7030000000000003,0.0,0.30122316454980735,0,1,0.0,0.0014305498722796493,0,1,,
3704,3.704,0.0,0.28653233746099716,0,1,0.0,0.0013607811317281407,0,1,,
3705,3.705,0.0,0.2725579904638687,0,1,0.0,0.0012944150528051896,0,1,,
3706,3.706,0.0,0.2592651804120169,0,1,0.0,0.0012312856857449419,0,1,,
3707,3.7070000000000003,0.0,0.24662066835639662,0,1,0.0,0.001171235174247128,0,1,,
3708,3.708,0.0,0.2345928364306366,0,1,0.0,0.001114113360754089,0,1,,
3709,3.709,0.0,0.2231516087899046,0,1,0.0,0.0010597774109786684,0,1,,
3710,3.71,0.0,0.21226837640562943,0,1,0.0,0.0010080914567440955,0,1,,
3711,3.7110000000000003,0.0,0.2019159255280278,0,1,0.0,0.0009589262562427724,0,1,,
3712,3.712,0.0,0.19206836963755491,0,1,0.0,0.0009121588708644366,0,1,,
3713,3.713,0.0,0.18270108471512178,0,1,0.0,0.0008676723577855991,0,1,,
3714,3.714,0.0,0.17379064766922148,0,1,0.0,0.0008253554775515731,0,1,,
3715,3.715,0.0,0.1653147777659999,0,1,0.0,0.0007851024159198949,0,1,,
3716,3.716,0.0,0.15725228091581553,0,1,0.0,0.0007468125192696018,0,1,,
3717,3.717,0.0,0.14958299667697583,0,1,0.0,0.0007103900429147517,0,1,,
3718,3.718,0.0,0.14228774784413195,0,1,0.0,0.0006757439116928368,0,1,,
3719,3.719,0.0,0.13534829249527636,0,1,0.0,0.0006427874922294384,0,1,,
3720,3.72,0.0,0.12874727837743605,0,1,0.0,0.0006114383763096659,0,1,,
3721,3.721,0.0,0.12246819951700172,0,1,0.0,0.0005816181748146945,0,1,,
3722,3.722,0.0,0.11649535494619617,0,1,0.0,0.0005532523217081375,0,1,,
3723,3.723,0.0,0.1108138094424766,0,1,0.0,0.0005262698875821156,0,1,,
3724,3.724,0.0,0.1054093561826988,0,1,0.0,0.0005006034022967912,0,1,,
3725,3.725,0.0,0.10026848121865936,0,1,0.0,0.0004761886862698761,0,1,,
3726,3.726,0.0,0.09537832968518599,0,1,0.0,0.0004529646899942453,0,1,,
3727,3.727,0.0,0.09072667365627883,0,1,0.0,0.0004308733413823703,0,1,,
3728,3.728,0.0,0.08630188156892621,0,1,0.0,0.0004098594005558518,0,1,,
3729,3.729,0.0,0.08209288913813846,0,1,0.0,0.0003898703217169505,0,1,,
3730,3.73,0.0,0.07808917169047236,0,1,0.0,0.00037085612175672306,0,1,,
3731,3.731,0.0,0.07428071784686548,0,1,0.0,0.0003527692552712144,0,1,,
3732,3.732,0.0,0.07065800448897376,0,1,0.0,0.00033556449567318273,0,1,,
3733,3.733,0.0,0.06721197294641537,0,1,0.0,0.00031919882210207395,0,1,,
3734,3.734,0.0,0.06393400634537626,0,1,0.0,0.00030363131184946157,0,1,,
3735,3.735,0.0,0.060815908061937256,0,1,0.0,0.00028882303803096017,0,1,,
3736,3.736,0.0,0.05784988122624491,0,1,0.0,0.0002747369722487381,0,1,,
3737,3.737,0.0,0.055028509226275606,0,1,0.0,0.0002613378920012358,0,1,,
3738,3.738,0.0,0.052344737162442374,0,1,0.0,0.00024859229260856526,0,1,,
3739,3.739,0.0,0.0497918542066712,0,1,0.0,1.0002364683034333,0,1,,
3740,3.74,0.0,0.0473634768218353,0,1,0.0,0.9514543601089015,0,1,,
3741,3.741,0.0,0.0450535327995873,0,1,0.0,0.9050513834050855,0,1,,
3742,3.742,0.0,0.04285624607667547,0,1,0.0,0.8609115065799946,0,1,,
3743,3.743,0.0,0.04076612229177699,0,1,0.0,0.8189243569501309,0,1,,
3744,3.744,0.0,0.038777935046732756,0,1,0.0,0.7789849447712903,0,1,,
3745,3.745,0.0,0.03688671283782967,0,1,0.0,0.740993400709515,0,1,,
3746,3.746,0.0,0.035087726624451816,0,1,0.0,0.704854726115739,0,1,,
3747,3.747,0.0,0.033376478004015685,0,1,0.0,0.6704785554796828,0,1,,
3748,3.748,0.0,0.03174868796362058,0,1,0.0,0.6377789304690088,0,1,,
3749,3.749,0.0,0.03020028618028755,0,1,0.0,0.6066740849887161,0,1,,
3750,3.75,0.0,0.02872740084303179,0,1,0.0,0.5770862407233137,0,1,,
3751,3.751,0.0,0.027326348971318457,0,1,0.0,0.5489414126505182,0,1,,
3752,3.7520000000000002,0.0,0.025993627205692933,0,1,0.0,0.5221692240401614,0,1,,
3753,3.753,0.0,0.024725903047557393,0,1,0.0,0.4967027304757071,0,1,,
3754,3.754,0.0,0.02352000652618847,0,1,0.0,0.47247825245834013,0,1,,
3755,3.755,0.0,0.0223729222721593,0,1,0.0,0.44943521617504995,0,1,,
3756,3.7560000000000002,0.0,0.021281781977345298,0,1,0.0,0.42751600203254675,0,1,,
3757,3.757,0.0,0.020243857222659836,0,1,0.0,0.4066658005782655,0,1,,
3758,3.758,0.0,0.01925655265558534,0,1,0.0,0.38683247544818566,0,1,,
3759,3.759,0.0,0.01831739950044014,0,1,0.0,0.36796643299876425,0,1,,
3760,3.7600000000000002,0.0,0.01742404938515334,0,1,0.0,0.35002049829699505,0,1,,
3761,3.761,0.0,0.016574268469111433,0,1,0.0,0.33294979715850376,0,1,,
3762,3.762,0.0,0.0157659318573932,0,1,0.0,0.316711643938713,0,1,,
3763,3.763,0.0,0.014997018287425605,0,1,0.0,0.301265434796497,0,1,,
3764,3.7640000000000002,0.0,0.014265605074774541,0,1,0.0,0.2865725461634292,0,1,,
3765,3.765,0.0,0.013569863305432252,0,1,0.0,0.27259623816474304,0,1,,
3766,3.766,0.0,0.012908053262579678,0,1,0.0,0.2593015627505081,0,1,,
3767,3.767,0.0,0.01227852007638823,0,1,0.0,0.24665527630730158,0,1,,
3768,3.7680000000000002,0.0,0.01167968958598324,0,1,0.0,0.23462575653185908,0,1,,
3769,3.769,0.0,0.01111006440322182,0,1,0.0,0.22318292335884496,0,1,,
3770,3.77,0.0,0.01056822016844256,0,1,0.0,0.21229816374502106,0,1,,
3771,3.771,0.0,0.010052801988824455,0,1,0.0,0.20194426012173472,0,1,,
3772,3.7720000000000002,0.0,0.00956252105044912,0,1,0.0,0.1920953223368202,0,1,,
3773,3.773,0.0,0.009096151395594679,0,1,0.0,0.18272672291573264,0,1,,
3774,3.774,0.0,0.008652526857202893,0,1,0.0,0.1738150354800338,0,1,,
3775,3.775,0.0,0.00823053814285408,0,1,0.0,0.16533797616924373,0,1,,
3776,3.7760000000000002,0.0,0.007829130060958263,0,1,0.0,0.15727434791958247,0,1,,
3777,3.777,0.0,0.0074472988822265685,0,1,0.0,0.1496039874602695,0,1,,
3778,3.778,0.0,0.0070840898298251895,0,1,0.0,0.1423077148948442,0,1,,
3779,3.779,0.0,0.006738594691935976,0,1,0.0,0.13536728574143433,0,1,,
3780,3.7800000000000002,0.0,0.006409949550753824,0,1,0.0,0.12876534531204828,0,1,,
3781,3.781,0.0,0.0060973326222421706,0,1,0.0,0.1224853853168154,0,1,,
3782,3.782,0.0,0.005799962201244849,0,1,0.0,0.11651170258466252,0,1,,
3783,3.783,0.0,0.005517094706816033,0,1,0.0,0.11082935979720689,0,1,,
3784,3.7840000000000003,0.0,0.005248022822880551,0,1,0.0,0.10542414813767968,0,1,,
3785,3.785,0.0,0.004992073729575279,0,1,0.0,0.10028255176148307,0,1,,
3786,3.786,0.0,0.004748607420849026,0,1,0.0,0.09539171399953861,0,1,,
3787,3.787,0.0,0.004517015104114039,0,1,0.0,0.09073940520991781,0,1,,
3788,3.7880000000000003,0.0,0.00429671767794743,0,1,0.0,0.08631399219736721,0,1,,
3789,3.789,0.0,0.004087164284035979,0,1,0.0,0.08210440912426073,0,1,,
3790,3.79,0.0,0.003887830929743417,0,1,0.0,0.07810012984024171,0,1,,
3791,3.791,0.0,0.003698219177855906,0,1,0.0,0.07429114156136417,0,1,,
3792,3.7920000000000003,0.0,0.0035178549002293775,0,1,0.0,0.07066791983291751,0,1,,
3793,3.793,0.0,0.0033462870922222076,0,1,0.0,0.06722140471332871,0,1,,
3794,3.794,0.0,0.003183086744948698,0,1,0.0,0.06394297811958925,0,1,,
3795,3.795,0.0,0.0030278457725334013,0,1,0.0,0.060824442277558635,0,1,,
3796,3.7960000000000003,0.0,0.002880175991683867,0,1,0.0,0.057857999223259,0,1,,
3797,3.797,0.0,0.0027397081510302183,0,1,0.0,0.05503623130390342,0,1,,
3798,3.798,0.0,0.00260609100780439,0,1,0.0,0.05235208262990023,0,1,,
3799,3.799,0.0,0.002478990449550256,0,1,0.0,0.04979884143145382,0,1,,
3800,3.8000000000000003,0.0,0.002358088658668456,0,1,0.0,0.04737012327564413,0,1,3.6219435530732653,2.7452147440724937
3801,3.801,0.0,0.002243083317706856,0,1,0.0,0.04505985510201885,0,1,,
3802,3.802,0.0,0.0021336868534094448,0,1,0.0,0.04286226003677895,0,1,,
3803,3.803,0.0,0.0020296257176334056,0,1,0.0,0.04077184294758519,0,1,,
3804,3.8040000000000003,0.0,0.0019306397033362732,0,1,0.0,0.03878337670286496,0,1,,
3805,3.805,0.0,0.0018364812939227924,0,1,0.0,0.036891889101260636,0,1,,
3806,3.806,0.0,0.0017469150443245045,0,1,0.0,0.03509265043853632,0,1,,
3807,3.807,0.0,0.0016617169922644376,0,1,0.0,0.03338116168085364,0,1,,
3808,3.8080000000000003,0.0,0.0015806740982347584,0,1,0.0,0.03175314321484369,0,1,,
3809,3.809,0.0,0.0015035837127870344,0,1,0.0,0.030204524146344513,0,1,,
3810,3.81,0.0,0.0014302530698030577,0,1,0.0,0.02873143212104521,0,1,,
3811,3.811,0.0,0.001360498804479142,0,1,0.0,0.027330183641583163,0,1,,
3812,3.8120000000000003,0.0,0.0012941464948186038,0,1,0.0,0.02599727485688198,0,1,,
3813,3.813,0.0,0.0012310302254859168,0,1,0.0,0.02472937280069873,0,1,,
3814,3.814,0.0,0.0011709921729319529,0,1,0.0,0.023523307057472263,0,1,,
3815,3.815,0.0,0.0011138822107529022,0,1,0.0,0.022376061834632924,0,1,,
3816,3.8160000000000003,0.0,0.0010595575342960662,0,1,0.0,0.02128476842155027,0,1,,
3817,3.817,0.0,0.0010078823035738426,0,1,0.0,0.020246698016262235,0,1,,
3818,3.818,0.0,0.0009587273035930002,0,1,0.0,0.019259254902048873,0,1,,
3819,3.819,0.0,0.0009119696212498908,0,1,0.0,0.018319969956788505,0,1,,
3820,3.8200000000000003,0.0,0.0008674923379836678,0,1,0.0,0.0174264944788663,0,1,,
3821,3.821,0.0,0.0008251842374189832,0,1,0.0,0.016576594314196863,0,1,,
3822,3.822,0.0,0.00078493952726712,0,1,0.0,0.01576814426967529,0,1,,
3823,3.823,0.0,0.0007466575747901651,0,1,0.0,0.014999122799087458,0,1,,
3824,3.8240000000000003,0.0,0.0007102426551667476,0,1,0.0,0.014267606948191501,0,1,,
3825,3.825,0.0,0.0006756037121301244,0,1,0.0,0.01357176754633059,0,1,,
3826,3.826,0.0,0.0006426541302800842,0,1,0.0,0.012909864632553515,0,1,,
3827,3.827,0.0,0.0006113115184993314,0,1,0.0,0.012280243104806002,0,1,,
3828,3.8280000000000003,0.0,0.0005814975039327765,0,1,0.0,0.011681328581313474,0,1,,
3829,3.829,0.0,0.0005531375360145767,0,1,0.0,0.011111623463806558,0,1,,
3830,3.83,0.0,0.0005261607000528887,0,1,0.0,0.010569703192745344,0,1,,
3831,3.831,0.0,0.0005004995399062022,0,1,0.0,0.010054212685178513,0,1,,
3832,3.8320000000000003,0.0,0.00047608988930784884,0,1,0.0,0.009563862946330135,0,1,,
3833,3.833,0.0,0.0004528707114169137,0,1,0.0,0.009097427846441318,0,1,,
3834,3.834,0.0,0.00043078394619433974,0,1,0.0,0.008653741054807144,0,1,,
3835,3.835,0.0,0.00040977436522258835,0,1,0.0,0.008231693123342402,0,1,,
3836,3.8360000000000003,0.0,0.00038978943360582814,0,1,0.0,0.007830228712383478,0,1,,
3837,3.837,0.0,0.00037077917860533116,0,1,0.0,0.007448343951789503,0,1,,
3838,3.838,0.0,0.0003526960646815966,0,1,0.0,0.007085083930744102,0,1,,
3839,3.839,0.0,0.00033549487463074173,0,1,0.0,0.006739540309980969,0,1,,
3840,3.84,0.0,0.00031913259651793966,0,1,0.0,0.006410849050462561,0,1,,
3841,3.841,0.0,0.0003035683161251783,0,1,0.0,0.00609818825283245,0,1,,
3842,3.842,0.0,0.0002887631146444042,0,1,0.0,0.0058007761022388265,0,1,,
3843,3.843,0.0,0.0002746799713602303,0,1,0.0,0.005517868913390134,0,1,,
3844,3.844,0.0,0.0002612836710788645,0,1,0.0,0.005248759270954477,0,1,,
3845,3.845,0.0,0.0002485407160717821,0,1,0.0,0.004992774260652815,0,1,,
3846,3.846,0.0,0.00023641924231395666,0,1,0.0,0.004749273786622755,0,1,,
3847,3.847,0.0,0.00022488893980719986,0,1,0.0,0.00451764897084549,0,1,,
3848,3.848,0.0,0.00021392097678937842,0,1,0.0,0.004297320630633599,0,1,,
3849,3.849,0.0,0.00020348792763999105,0,1,0.0,0.004087737830372643,0,1,,
3850,3.85,0.0,0.00019356370430183162,0,1,0.0,0.0038883765038951667,0,1,,
3851,3.851,0.0,0.00018412349104725766,0,1,0.0,0.0036987381440422976,0,1,,
3852,3.852,0.0,0.0001751436824259453,0,1,0.0,0.0035183485561361937,0,1,,
3853,3.853,0.0,0.00016660182423896777,0,1,0.0,0.0033467566722463495,0,1,,
3854,3.854,0.0,0.00015847655739160242,0,1,0.0,0.0031835334232848196,0,1,,
3855,3.855,0.0,0.00015074756448446835,0,1,0.0,0.003028270666110007,0,1,,
3856,3.856,0.0,0.0001433955190094451,0,1,0.0,0.002880580162956216,0,1,,
3857,3.857,0.0,0.00013640203702333566,0,1,0.0,0.0027400926106370144,0,1,,
3858,3.858,0.0,0.00012974963117843267,0,1,0.0,0.0026064567170949065,0,1,,
3859,3.859,0.0,0.0001234216669950404,0,1,0.0,0.0024793383229882084,0,1,,
3860,3.86,0.0,0.00011740232126661106,0,1,0.0,0.002358419566118639,0,1,,
3861,3.861,0.0,0.00011167654249348638,0,1,0.0,0.0022433980866102565,0,1,,
3862,3.862,0.0,0.00010623001324630858,0,1,0.0,0.0021339862708522773,0,1,,
3863,3.863,0.0,0.00010104911436498934,0,1,0.0,0.0020299105323152364,0,1,,
3864,3.864,0.0,9.612089090371564e-05,0,1,0.0,0.0019309106274421604,0,1,,
3865,3.865,0.0,9.143301973683734e-05,0,1,0.0,0.0018367390049041188,0,1,,
3866,3.866,0.0,8.697377874463422e-05,0,1,0.0,0.001747160186592959,0,1,,
3867,3.867,0.0,8.273201750191084e-05,0,1,0.0,0.0016619501788033805,0,1,,
3868,3.868,0.0,7.869712939612565e-05,0,1,0.0,0.0015808959121319983,0,1,,
3869,3.869,0.0,1.0000748590251054,0,1,0.0,0.0015037947086928522,0,1,,
3870,3.87,0.0,0.9513006326080837,0,1,0.0,0.0014304537753171206,0,1,,
3871,3.871,0.0,0.9049051532829526,0,1,0.0,0.0013606897214697782,0,1,,
3872,3.872,0.0,0.8607724081850734,0,1,0.0,0.001294328100677734,0,1,,
3873,3.873,0.0,0.8187920424639811,0,1,0.0,0.001231202974322783,0,1,,
3874,3.874,0.0,0.778859083338777,0,1,0.0,0.0011711564967086282,0,1,,
3875,3.875,0.0,0.7408736776114985,0,1,0.0,0.0011140385203644207,0,1,,
3876,3.876,0.0,0.7047408419821132,0,1,0.0,0.001059706220597875,0,1,,
3877,3.8770000000000002,0.0,0.6703702255407942,0,1,0.0,0.0010080237383591432,0,1,,
3878,3.878,0.0,0.6376758838435835,0,1,0.0,0.000958861840522426,0,1,,
3879,3.879,0.0,0.6065760640065161,0,1,0.0,0.0009120975967358428,0,1,,
3880,3.88,0.0,0.5769930002808266,0,1,0.0,0.00086761407203152,0,1,,
3881,3.8810000000000002,0.0,0.548852719598071,0,1,0.0,0.0008253000344272638,0,1,,
3882,3.882,0.0,0.5220848565989249,0,1,0.0,0.0007850496767886656,0,1,,
3883,3.883,0.0,0.4966224776831331,0,1,0.0,0.0007467623522561539,0,1,,
3884,3.884,0.0,0.4724019136406454,0,1,0.0,0.0007103423225754208,0,1,,
3885,3.8850000000000002,0.0,0.4493626004454271,0,1,0.0,0.0006756985187019181,0,1,,
3886,3.886,0.0,0.4274469278138479,0,1,0.0,0.0006427443130808105,0,1,,
3887,3.887,0.0,0.4066000951489648,0,1,0.0,0.0006113973030329661,0,1,,
3888,3.888,0.0,0.38676997451048534,0,1,0.0,0.000581579104705337,0,1,,
3889,3.8890000000000002,0.0,0.3679069802677648,0,1,0.0,0.0005532151570704982,0,1,,
3890,3.89,0.0,0.3499639451099015,0,1,0.0,0.0005262345354852422,0,1,,
3891,3.891,0.0,0.33289600210289105,0,1,0.0,0.0005005697743420275,0,1,,
3892,3.892,0.0,0.31666047249892154,0,1,0.0,0.00047615669836981915,0,1,,
3893,3.8930000000000002,0.0,0.3012167590172733,0,1,0.0,0.0004529342621624831,0,1,,
3894,3.894,0.0,0.28652624432997115,0,1,0.0,0.00043084439753347434,0,1,,
3895,3.895,0.0,0.27255219449834944,0,1,0.0,0.0004098318683151237,0,1,,
3896,3.896,0.0,0.2592596671190716,0,1,0.0,0.0003898441322394475,0,1,,
3897,3.8970000000000002,0.0,0.24661542394992117,0,1,0.0,0.0003708312095551099,0,1,,
3898,3.898,0.0,0.23458784779688313,0,1,0.0,0.00035274555805201086,0,1,,
3899,3.899,0.0,0.22314686345469023,0,1,0.0,0.0003355419541809975,0,1,,
3900,3.9,0.0,0.2122638625031444,0,1,0.0,0.00031917737997143525,0,1,3.6205908488713234,2.8317609259733154
3901,3.9010000000000002,0.0,0.20191163177116475,0,1,0.0,0.0003036109154638741,0,1,,
3902,3.902,0.0,0.19206428528968514,0,1,0.0,0.0002888036363888359,0,1,,
3903,3.903,0.0,0.18269719956324815,0,1,0.0,0.00027471851683586585,0,1,,
3904,3.904,0.0,0.17378695199844063,0,1,0.0,0.0002613203366694704,0,1,,
3905,3.9050000000000002,0.0,0.1653112623352099,0,1,0.0,0.00024857559346043315,0,1,,
3906,3.906,0.0,0.15724893693460829,0,1,0.0,0.00023645241871229127,0,1,,
3907,3.907,0.0,0.1495798157836565,0,1,0.0,0.00022492049817349468,0,1,,
3908,3.908,0.0,0.14228472208481038,0,1,0.0,0.00021395099603598725,0,1,,
3909,3.9090000000000003,0.0,0.1353454143039782,0,1,0.0,0.0002035164828306667,0,1,,
3910,3.91,0.0,0.1287445405571839,0,1,0.0,0.00019359086683942454,0,1,,
3911,3.911,0.0,0.12246559522181888,0,1,0.0,1.0001841493288524,0,1,,
3912,3.912,0.0,0.11649287766398816,0,1,0.0,0.9514045927608205,0,1,,
3913,3.9130000000000003,0.0,0.11081145297874755,0,1,0.0,0.9050040432392115,0,1,,
3914,3.914,0.0,0.10540711464506196,0,1,0.0,0.8608664752212545,0,1,,
3915,3.915,0.0,0.10026634900210307,0,1,0.0,0.8188815217966721,0,1,,
3916,3.916,0.0,0.09537630145805824,0,1,0.0,0.7789441987129173,0,1,,
3917,3.9170000000000003,0.0,0.09072474434695535,0,1,0.0,0.7409546418598582,0,1,,
3918,3.918,0.0,0.08630004635312874,0,1,0.0,0.7048178575574855,0,1,,
3919,3.919,0.0,0.0820911434268716,0,1,0.0,0.6704434850222332,0,1,,
3920,3.92,0.0,0.07808751111854864,0,1,0.0,0.6377455704179519,0,1,,
3921,3.9210000000000003,0.0,0.07427913826199013,0,1,0.0,0.6066423519265479,0,1,,
3922,3.922,0.0,0.07065650194136185,0,1,0.0,0.5770560553008498,0,1,,
3923,3.923,0.0,0.06721054367891521,0,1,0.0,0.5489126993884795,0,1,,
3924,3.924,0.0,0.06393264678407462,0,1,0.0,0.5221419111404368,0,1,,
3925,3.9250000000000003,0.0,0.06081461480722273,0,1,0.0,0.4966767496418207,0,1,,
3926,3.926,0.0,0.05784865104430708,0,1,0.0,0.4724535387246743,0,1,,
3927,3.927,0.0,0.05502733904101885,0,1,0.0,0.44941170774439776,0,1,,
3928,3.928,0.0,0.05234362404779403,0,1,0.0,0.4274936401215866,0,1,,
3929,3.9290000000000003,0.0,0.04979079537926485,0,1,0.0,0.40664452927057215,0,1,,
3930,3.93,0.0,0.04736246963405091,0,1,0.0,0.38681224155441013,0,1,,
3931,3.931,0.0,0.04505257473293079,0,1,0.0,0.36794718592363274,0,1,,
3932,3.932,0.0,0.042855334735481164,0,1,0.0,0.3500021899127944,0,1,,
3933,3.9330000000000003,0.0,0.040765255397217204,0,1,0.0,0.33293238168473704,0,1,,
3934,3.934,0.0,0.038777110431119546,0,1,0.0,0.31669507782762446,0,1,,
3935,3.935,0.0,0.03688592843919448,0,1,0.0,0.30124967662418006,0,1,,
3936,3.936,0.0,0.03508698048138948,0,1,0.0,0.286557556526245,0,1,,
3937,3.9370000000000003,0.0,0.033375768250779904,0,1,0.0,0.27258197958079083,0,1,,
3938,3.938,0.0,0.03174801282545857,0,1,0.0,0.25928799956590104,0,1,,
3939,3.939,0.0,0.03019964396900224,0,1,0.0,0.24664237460701344,0,1,,
3940,3.94,0.0,0.02872678995276046,0,1,0.0,0.2346134840549189,0,1,,
3941,3.9410000000000003,0.0,0.027325767874517227,0,1,0.0,0.22317124941766797,0,1,,
3942,3.942,0.0,0.02599307444931712,0,1,0.0,0.2122870591486736,0,1,,
3943,3.943,0.0,0.024725377249428138,0,1,0.0,0.20193369710294182,0,1,,
3944,3.944,0.0,0.023519506371536575,0,1,0.0,0.19208527448253285,0,1,,
3945,3.9450000000000003,0.0,0.022372446510337613,0,1,0.0,0.1827171651010814,0,1,,
3946,3.946,0.0,0.021281329418701457,0,1,0.0,0.17380594380550363,0,1,,
3947,3.947,0.0,0.020243426735561502,0,1,0.0,0.16532932790091265,0,1,,
3948,3.948,0.0,0.019256143163590537,0,1,0.0,0.15726612143227497,0,1,,
3949,3.9490000000000003,0.0,0.018317009979605586,0,1,0.0,0.14959616218348232,0,1,,
3950,3.95,0.0,0.017423678861474057,0,1,0.0,0.14230027126130937,0,1,,
3951,3.951,0.0,0.016573916016085224,0,1,0.0,0.1353602051381908,0,1,,
3952,3.952,0.0,0.015765596593703916,0,1,0.0,0.12875861003389982,0,1,,
3953,3.9530000000000003,0.0,0.014996699374739393,0,1,0.0,0.12247897852205838,0,1,,
3954,3.954,0.0,0.01426530171564357,0,1,0.0,0.1165056082529729,0,1,,
3955,3.955,0.0,0.013569574741300681,0,1,0.0,0.11082356268958105,0,1,,
3956,3.956,0.0,0.012907778771886872,0,1,0.0,0.10541863375832898,0,1,,
3957,3.9570000000000003,0.0,0.012278258972764482,0,1,0.0,0.10027730632158682,0,1,,
3958,3.958,0.0,0.011679441216533486,0,1,0.0,0.09538672438276484,0,1,,
3959,3.959,0.0,0.011109828146893068,0,1,0.0,0.09073465893962562,0,1,,
3960,3.96,0.0,0.010567995434470926,0,1,0.0,0.08630947740540865,0,1,,
3961,3.9610000000000003,0.0,0.010052588215257953,0,1,0.0,0.08210011452130425,0,1,,
3962,3.962,0.0,0.009562317702742483,0,1,0.0,0.07809604468754296,0,1,,
3963,3.963,0.0,0.009095957965272721,0,1,0.0,0.07428725564391353,0,1,,
3964,3.964,0.0,0.008652342860589057,0,1,0.0,0.07066422343389729,0,1,,
3965,3.9650000000000003,0.0,0.00823036311986099,0,1,0.0,0.06721788858981599,0,1,,
3966,3.966,0.0,0.00782896357393727,0,1,0.0,0.06393963347944377,0,1,,
3967,3.967,0.0,0.007447140514873403,0,1,0.0,0.060821260757437885,0,1,,
3968,3.968,0.0,0.007083939186138978,0,1,0.0,0.0578549728677055,0,1,,
3969,3.969,0.0,0.0067384513952290365,0,1,0.0,0.05503335254545193,0,1,,
3970,3.97,0.0,0.00640981324270975,0,1,0.0,0.05234934427015514,0,1,,
3971,3.971,0.0,0.006097202962019851,0,1,0.0,0.04979623662308943,0,1,,
3972,3.972,0.0,0.005799838864626192,0,1,0.0,0.04736764550528273,0,1,,
3973,3.973,0.0,0.005516977385395247,0,1,0.0,0.04505749817394392,0,1,,
3974,3.974,0.0,0.0052479112232929745,0,1,0.0,0.04286001805744265,0,1,,
3975,3.975,0.0,0.004991967572763815,0,1,0.0,0.04076971031087138,0,1,,
3976,3.976,0.0,0.004748506441366349,0,1,0.0,0.038781348076071004,0,1,,
3977,3.977,0.0,0.004516919049458846,0,1,0.0,0.036889959411762895,0,1,,
3978,3.978,0.0,0.00429662630793305,0,1,0.0,0.035090814861105914,0,1,,
3979,3.979,0.0,0.004087077370189783,0,1,0.0,0.03337941562559088,0,1,,
3980,3.98,0.0,0.003887748254735519,0,1,0.0,0.031751482315700956,0,1,,
3981,3.981,0.0,0.003698140534955723,0,1,0.0,0.030202944250208818,0,1,,
3982,3.982,0.0,0.003517780092788695,0,1,0.0,0.028729929277353284,0,1,,
3983,3.983,0.0,0.0033462159331834585,0,1,0.0,0.027328754092442977,0,1,,
3984,3.984,0.0,0.003183019056377221,0,1,0.0,0.025995915027676068,0,1,,
3985,3.985,0.0,0.00302778138517251,0,1,0.0,0.024728079291145767,0,1,,
3986,3.986,0.0,0.0028801147445316213,0,1,0.0,0.02352207663312461,0,1,,
3987,3.987,0.0,0.002739649890936835,0,1,0.0,0.022374891418788817,0,1,,
3988,3.988,0.0,0.0026060355890892895,0,1,0.0,0.02128365508756045,0,1,,
3989,3.989,0.0,0.0024789377336377843,0,1,0.0,0.02024563898021182,0,1,,
3990,3.99,0.0,0.002358038513741374,0,1,0.0,0.019258247515796113,0,1,,
3991,3.991,0.0,0.002243035618376726,0,1,0.0,0.018319011701343042,0,1,,
3992,3.992,0.0,0.0021336414804030966,0,1,0.0,0.017425582958090387,0,1,,
3993,3.993,0.0,0.002029582557494689,0,1,0.0,0.016575727248813767,0,1,,
3994,3.994,0.0,0.0019305986481423605,0,1,0.0,0.015767319491569922,0,1,,
3995,3.995,0.0,0.001836442241014314,0,1,0.0,0.014998338245884948,0,1,,
3996,3.996,0.0,0.0017468778960488475,0,1,0.0,0.014266860658100188,0,1,,
3997,3.997,0.0,0.0016616816557315634,0,1,0.0,0.01357105765323652,0,1,,
3998,3.998,0.0,0.0015806404850849285,0,1,0.0,0.012909189361354186,0,1,,
